Product ID,Active (0/1),Name *,"Categories (x,y,z...)",Price tax excluded or Price tax included,Tax rules ID,Wholesale price,On sale (0/1),Discount amount,Discount percent,Discount from (yyyy-mm-dd),Discount to (yyyy-mm-dd),Reference #,Supplier reference #,Supplier,Manufacturer,EAN13,UPC,Ecotax,Width,Height,Depth,Weight,Quantity,Minimal quantity,Visibility,Additional shipping cost,Unity,Unit price,Short description,Description,"Tags (x,y,z...)",Meta title,Meta keywords,Meta description,URL rewritten,Text when in stock,Text when backorder allowed,"Available for order (0 = No, 1 = Yes)",Product available date,Product creation date,"Show price (0 = No, 1 = Yes)","Image URLs (x,y,z...)","Delete existing images (0 = No, 1 = Yes)",Feature(Name:Value:Position),"Available online only (0 = No, 1 = Yes)",Condition,"Customizable (0 = No, 1 = Yes)","Uploadable files (0 = No, 1 = Yes)","Text fields (0 = No, 1 = Yes)",Out of stock,ID / Name of shop,Advanced stock management,Depends On Stock,Warehouse
76,1,Kronenbourg Pur malt -  6 x33 cl Boite Long Design - ,"Boissons, Bières,Kronenbourg","4,5522",1,,0,,,,,3080216036250,65118,,Kronenbourg,3080216036250,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Kronenbourg Kronenbourg Pur malt -  6 x33 cl Boite Long Design -  3080216036250</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Fardeau de 4 Packs</p>,"<p>Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6 x33 cl Boite Long Design - Fardeau de 4 Packs. Production fraîche.</p>",,Kronenbourg Kronenbourg Pur malt -  6 x33 cl Boite Long Design -  Achat demi gros,"Boissons, Bières,Kronenbourg,Kronenbourg,3080216036250,demi gros gros","Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6 x33 cl Boite Long Design - Fardeau de 4 Packs.",3080216036250-Kronenbourg Pur malt -  6 x33 cl Boite Long Design - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/kro-malt-long-33.jpg,0,"Fardeau:Fardeau de 4 Packs,Unités par palette:520,Unités par demi-palette:260,PCB:4,Degrés d'alcool:.9,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
77,1,Kronenbourg nouvelle consommation -  1 x 33 cl Boite Long Design - ,"Boissons, Bières,Kronenbourg","0,7076",1,,0,,,,,3080210004972,65298,,Kronenbourg,3080210004972,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Kronenbourg Kronenbourg nouvelle consommation -  1 x 33 cl Boite Long Design -  3080210004972</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Barquette de 24 Boites</p>,"<p>Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  1 x 33 cl Boite Long Design - Barquette de 24 Boites. Production fraîche.</p>",,Kronenbourg Kronenbourg nouvelle consommation -  1 x 33 cl Boite Long Design -  Achat demi gros,"Boissons, Bières,Kronenbourg,Kronenbourg,3080210004972,demi gros gros","Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  1 x 33 cl Boite Long Design - Barquette de 24 Boites.",3080210004972-Kronenbourg nouvelle consommation -  1 x 33 cl Boite Long Design - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/1664-sa-25.jpg,0,"Fardeau:Barquette de 24 Boites,Unités par palette:3120,Unités par demi-palette:1560,PCB:24,Degrés d'alcool:.9,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
78,1,1664 sans alcool sans alcool -  6 x 25 cl ,"Boissons, Bières sans alcool,1664 sans alcool","4,2219",1,,0,,,,,3080216041254,64995,,1664 sans alcool,3080216041254,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>1664 sans alcool 1664 sans alcool sans alcool -  6 x 25 cl  3080216041254</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Fardeau de 4 Bouteilles</p>,"<p>Cette Boissons, Bières sans alcool,1664 sans alcool de la marque 1664 sans alcool est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6 x 25 cl Fardeau de 4 Bouteilles. Production fraîche.</p>",,1664 sans alcool 1664 sans alcool sans alcool -  6 x 25 cl  Achat demi gros,"Boissons, Bières sans alcool,1664 sans alcool,1664 sans alcool,3080216041254,demi gros gros","Cette Boissons, Bières sans alcool,1664 sans alcool de la marque 1664 sans alcool est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6 x 25 cl Fardeau de 4 Bouteilles.",3080216041254-1664 sans alcool sans alcool -  6 x 25 cl ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/1664-sa-25.jpg,0,"Fardeau:Fardeau de 4 Bouteilles,Unités par palette:420,Unités par demi-palette:210,PCB:4,Degrés d'alcool:.5,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
79,1,1664 sans alcool sans alcool -  12 x 25 cl ,"Boissons, Bières sans alcool,1664 sans alcool","7,483",1,,0,,,,,3080216048604,16576,,1664 sans alcool,3080216048604,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>1664 sans alcool 1664 sans alcool sans alcool -  12 x 25 cl  3080216048604</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Fardeau de 2 Packs</p>,"<p>Cette Boissons, Bières sans alcool,1664 sans alcool de la marque 1664 sans alcool est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  12 x 25 cl Fardeau de 2 Packs. Production fraîche.</p>",,1664 sans alcool 1664 sans alcool sans alcool -  12 x 25 cl  Achat demi gros,"Boissons, Bières sans alcool,1664 sans alcool,1664 sans alcool,3080216048604,demi gros gros","Cette Boissons, Bières sans alcool,1664 sans alcool de la marque 1664 sans alcool est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  12 x 25 cl Fardeau de 2 Packs.",3080216048604-1664 sans alcool sans alcool -  12 x 25 cl ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/1664-sa-25.jpg,0,"Fardeau:Fardeau de 2 Packs,Unités par palette:180,Unités par demi-palette:90,PCB:2,Degrés d'alcool:.5,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
80,1,1664 sans alcool BLANC sans alcool -  6x25cl ,"Boissons, Bières sans alcool,1664 sans alcool","9,074845",1,,0,,,,,3080216048185,17202,,1664 sans alcool,3080216048185,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>1664 sans alcool 1664 sans alcool BLANC sans alcool -  6x25cl  3080216048185</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>9 mois.</strong></p><p>Le conditionnement est par Fardeau de 2 Packs</p>,"<p>Cette Boissons, Bières sans alcool,1664 sans alcool de la marque 1664 sans alcool est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6x25cl Fardeau de 2 Packs. Production fraîche.</p>",,1664 sans alcool 1664 sans alcool BLANC sans alcool -  6x25cl  Achat demi gros,"Boissons, Bières sans alcool,1664 sans alcool,1664 sans alcool,3080216048185,demi gros gros","Cette Boissons, Bières sans alcool,1664 sans alcool de la marque 1664 sans alcool est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6x25cl Fardeau de 2 Packs.",3080216048185-1664 sans alcool BLANC sans alcool -  6x25cl ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/kant-75.jpg,0,"Fardeau:Fardeau de 2 Packs,Unités par palette:420,Unités par demi-palette:210,PCB:4,Degrés d'alcool:0.0,DLUO (mois):9",0,new,0,0,0,0,0,0,0,0
81,1,Kanterbrau Blonde -  75 cl Alsace - ,"Boissons, Bières,Kanterbrau","1,0509",3,,0,,,,,3080210000189,65277,,Kanterbrau,3080210000189,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Kanterbrau Kanterbrau Blonde -  75 cl Alsace -  3080210000189</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>6 mois.</strong></p><p>Le conditionnement est par Caisse de 12 Bouteilles</p>,"<p>Cette Boissons, Bières,Kanterbrau de la marque Kanterbrau est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  75 cl Alsace - Caisse de 12 Bouteilles. Production fraîche.</p>",,Kanterbrau Kanterbrau Blonde -  75 cl Alsace -  Achat demi gros,"Boissons, Bières,Kanterbrau,Kanterbrau,3080210000189,demi gros gros","Cette Boissons, Bières,Kanterbrau de la marque Kanterbrau est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  75 cl Alsace - Caisse de 12 Bouteilles.",3080210000189-Kanterbrau Blonde -  75 cl Alsace - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/kant-75.jpg,0,"Fardeau:Caisse de 12 Bouteilles,Unités par palette:600,Unités par demi-palette:300,PCB:12,Degrés d'alcool:43164.,DLUO (mois):6",0,new,0,0,0,0,0,0,0,0
82,1,Kanterbrau Blonde -  75 cl Alsace - ,"Boissons, Bières,Kanterbrau","1,229",3,,0,,,,,3080216014005,65484,,Kanterbrau,3080216014005,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Kanterbrau Kanterbrau Blonde -  75 cl Alsace -  3080216014005</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Caisse de 6 Bouteilles</p>,"<p>Cette Boissons, Bières,Kanterbrau de la marque Kanterbrau est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  75 cl Alsace - Caisse de 6 Bouteilles. Production fraîche.</p>",,Kanterbrau Kanterbrau Blonde -  75 cl Alsace -  Achat demi gros,"Boissons, Bières,Kanterbrau,Kanterbrau,3080216014005,demi gros gros","Cette Boissons, Bières,Kanterbrau de la marque Kanterbrau est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  75 cl Alsace - Caisse de 6 Bouteilles.",3080216014005-Kanterbrau Blonde -  75 cl Alsace - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/kant-75.jpg,0,"Fardeau:Caisse de 6 Bouteilles,Unités par palette:840,Unités par demi-palette:420,PCB:6,Degrés d'alcool:43164.,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
83,1,Kanterbrau Blonde -  75 cl - ,"Boissons, Bières,Kanterbrau","0,8487",3,,0,,,,,3173600000637,65720,,Kanterbrau,3173600000637,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Kanterbrau Kanterbrau Blonde -  75 cl -  3173600000637</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Caisse de 12 Bouteilles</p>,"<p>Cette Boissons, Bières,Kanterbrau de la marque Kanterbrau est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  75 cl - Caisse de 12 Bouteilles. Production fraîche.</p>",,Kanterbrau Kanterbrau Blonde -  75 cl -  Achat demi gros,"Boissons, Bières,Kanterbrau,Kanterbrau,3173600000637,demi gros gros","Cette Boissons, Bières,Kanterbrau de la marque Kanterbrau est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  75 cl - Caisse de 12 Bouteilles.",3173600000637-Kanterbrau Blonde -  75 cl - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/force4-25.jpg,0,"Fardeau:Caisse de 12 Bouteilles,Unités par palette:600,Unités par demi-palette:300,PCB:12,Degrés d'alcool:43135.,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
84,1,Force 4 Panaché -  10 x 25 cl ,"Boissons, Bières,Force 4","4,0498",3,,0,,,,,3080216034188,65093,,Force 4,3080216034188,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Force 4 Force 4 Panaché -  10 x 25 cl  3080216034188</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>18 mois.</strong></p><p>Le conditionnement est par Fardeau de 2 Packs</p>,"<p>Cette Boissons, Bières,Force 4 de la marque Force 4 est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  10 x 25 cl Fardeau de 2 Packs. Production fraîche.</p>",,Force 4 Force 4 Panaché -  10 x 25 cl  Achat demi gros,"Boissons, Bières,Force 4,Force 4,3080216034188,demi gros gros","Cette Boissons, Bières,Force 4 de la marque Force 4 est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  10 x 25 cl Fardeau de 2 Packs.",3080216034188-Force 4 Panaché -  10 x 25 cl ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/tourtel-citron-27.jpg,0,"Fardeau:Fardeau de 2 Packs,Unités par palette:272,Unités par demi-palette:136,PCB:2,Degrés d'alcool:.8,DLUO (mois):18",0,new,0,0,0,0,0,0,0,0
85,1,"Tourtel Twist citron -  6 x 27,5 cl Citron - ","Boissons, Bières sans alcool,Tourtel","4,2555",3,,0,,,,,3080216043814,67150,,Tourtel,3080216043814,,1,,,,,100,1,,,col HT,"0,2","<p>Découvrez notre produit <strong>Tourtel Tourtel Twist citron -  6 x 27,5 cl Citron -  3080216043814</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>9 mois.</strong></p><p>Le conditionnement est par Barquette de 6 Packs</p>","<p>Cette Boissons, Bières sans alcool,Tourtel de la marque Tourtel est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6 x 27,5 cl Citron - Barquette de 6 Packs. Production fraîche.</p>",,"Tourtel Tourtel Twist citron -  6 x 27,5 cl Citron -  Achat demi gros","Boissons, Bières sans alcool,Tourtel,Tourtel,3080216043814,demi gros gros","Cette Boissons, Bières sans alcool,Tourtel de la marque Tourtel est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6 x 27,5 cl Citron - Barquette de 6 Packs.","3080216043814-Tourtel Twist citron -  6 x 27,5 cl Citron - ",Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/tourtel-citron-33-can.jpg,0,"Fardeau:Barquette de 6 Packs,Unités par palette:312,Unités par demi-palette:156,PCB:4,Degrés d'alcool:0.0,DLUO (mois):9",0,new,0,0,0,0,0,0,0,0
86,1,Tourtel Twist citron -  4 x 33 cl Boites Citron - ,"Boissons, Bières sans alcool,Tourtel","3,2047",3,,0,,,,,3080216043937,67154,,Tourtel,3080216043937,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Tourtel Tourtel Twist citron -  4 x 33 cl Boites Citron -  3080216043937</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Barquette de 6 Packs</p>,"<p>Cette Boissons, Bières sans alcool,Tourtel de la marque Tourtel est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  4 x 33 cl Boites Citron - Barquette de 6 Packs. Production fraîche.</p>",,Tourtel Tourtel Twist citron -  4 x 33 cl Boites Citron -  Achat demi gros,"Boissons, Bières sans alcool,Tourtel,Tourtel,3080216043937,demi gros gros","Cette Boissons, Bières sans alcool,Tourtel de la marque Tourtel est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  4 x 33 cl Boites Citron - Barquette de 6 Packs.",3080216043937-Tourtel Twist citron -  4 x 33 cl Boites Citron - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/tourtel-citron-33-can.jpg,0,"Fardeau:Barquette de 6 Packs,Unités par palette:468,Unités par demi-palette:234,PCB:6,Degrés d'alcool:0.0,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
87,1,Tourtel Twist citron -  1 x 33 cl Boite Citron - ,"Boissons, Bières sans alcool,Tourtel","0,7928",3,,0,,,,,3080216044002,67164,,Tourtel,3080216044002,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Tourtel Tourtel Twist citron -  1 x 33 cl Boite Citron -  3080216044002</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Barquettede 12 Boites</p>,"<p>Cette Boissons, Bières sans alcool,Tourtel de la marque Tourtel est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  1 x 33 cl Boite Citron - Barquettede 12 Boites. Production fraîche.</p>",,Tourtel Tourtel Twist citron -  1 x 33 cl Boite Citron -  Achat demi gros,"Boissons, Bières sans alcool,Tourtel,Tourtel,3080216044002,demi gros gros","Cette Boissons, Bières sans alcool,Tourtel de la marque Tourtel est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  1 x 33 cl Boite Citron - Barquettede 12 Boites.",3080216044002-Tourtel Twist citron -  1 x 33 cl Boite Citron - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/tourtel-agrume-27.jpg,0,"Fardeau:Barquettede 12 Boites,Unités par palette:1344,Unités par demi-palette:672,PCB:12,Degrés d'alcool:0.0,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
88,1,"Tourtel Twist Agrume -  6 x 27,5 cl Agrume - ","Boissons, Bières sans alcool,Tourtel","4,2556",3,,0,,,,,3080216043852,67151,,Tourtel,3080216043852,,1,,,,,100,1,,,col HT,"0,2","<p>Découvrez notre produit <strong>Tourtel Tourtel Twist Agrume -  6 x 27,5 cl Agrume -  3080216043852</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>9 mois.</strong></p><p>Le conditionnement est par Barquette de 4 Packs</p>","<p>Cette Boissons, Bières sans alcool,Tourtel de la marque Tourtel est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6 x 27,5 cl Agrume - Barquette de 4 Packs. Production fraîche.</p>",,"Tourtel Tourtel Twist Agrume -  6 x 27,5 cl Agrume -  Achat demi gros","Boissons, Bières sans alcool,Tourtel,Tourtel,3080216043852,demi gros gros","Cette Boissons, Bières sans alcool,Tourtel de la marque Tourtel est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6 x 27,5 cl Agrume - Barquette de 4 Packs.","3080216043852-Tourtel Twist Agrume -  6 x 27,5 cl Agrume - ",Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/tourtel-agrume-33.jpg,0,"Fardeau:Barquette de 4 Packs,Unités par palette:312,Unités par demi-palette:156,PCB:4,Degrés d'alcool:0.0,DLUO (mois):9",0,new,0,0,0,0,0,0,0,0
89,1,Tourtel Twist Agrume -  4 x 33 cl Boite Agrume - ,"Boissons, Bières sans alcool,Tourtel","3,2047",3,,0,,,,,3080216043975,67155,,Tourtel,3080216043975,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Tourtel Tourtel Twist Agrume -  4 x 33 cl Boite Agrume -  3080216043975</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Barquette de 6 Packs</p>,"<p>Cette Boissons, Bières sans alcool,Tourtel de la marque Tourtel est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  4 x 33 cl Boite Agrume - Barquette de 6 Packs. Production fraîche.</p>",,Tourtel Tourtel Twist Agrume -  4 x 33 cl Boite Agrume -  Achat demi gros,"Boissons, Bières sans alcool,Tourtel,Tourtel,3080216043975,demi gros gros","Cette Boissons, Bières sans alcool,Tourtel de la marque Tourtel est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  4 x 33 cl Boite Agrume - Barquette de 6 Packs.",3080216043975-Tourtel Twist Agrume -  4 x 33 cl Boite Agrume - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/tourtel-orange-27.jpg,0,"Fardeau:Barquette de 6 Packs,Unités par palette:468,Unités par demi-palette:234,PCB:6,Degrés d'alcool:0.0,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
90,1,"Tourtel Twist Agrume -  6 x 27,5 cl Orange Sanguine - ","Boissons, Bières sans alcool,Tourtel","4,2397",3,,0,,,,,3080216046457,14646,,Tourtel,3080216046457,,1,,,,,100,1,,,col HT,"0,2","<p>Découvrez notre produit <strong>Tourtel Tourtel Twist Agrume -  6 x 27,5 cl Orange Sanguine -  3080216046457</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>9 mois.</strong></p><p>Le conditionnement est par Fardeau de 4 Packs</p>","<p>Cette Boissons, Bières sans alcool,Tourtel de la marque Tourtel est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6 x 27,5 cl Orange Sanguine - Fardeau de 4 Packs. Production fraîche.</p>",,"Tourtel Tourtel Twist Agrume -  6 x 27,5 cl Orange Sanguine -  Achat demi gros","Boissons, Bières sans alcool,Tourtel,Tourtel,3080216046457,demi gros gros","Cette Boissons, Bières sans alcool,Tourtel de la marque Tourtel est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6 x 27,5 cl Orange Sanguine - Fardeau de 4 Packs.","3080216046457-Tourtel Twist Agrume -  6 x 27,5 cl Orange Sanguine - ",Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/.jpg,0,"Fardeau:Fardeau de 4 Packs,Unités par palette:312,Unités par demi-palette:156,PCB:4,Degrés d'alcool:0.0,DLUO (mois):9",0,new,0,0,0,0,0,0,0,0
